t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
42.83,6.637483665286805,3.1420501478699054,0.4442559308318611,7.398389153569649,1.9837715986544706,-0.5336956818394902,1.3858522142247227,0.9779516126713513
42.86,6.646986223348009,3.1465490594422345,0.4436826528588302,7.398403095337774,1.9837644256935767,-0.533726043121977,1.384447694928517,0.9774086959808073
42.89999999999999,6.656552116564583,3.1510685881318197,0.44280042463516023,7.398413391558799,1.9837716348023107,-0.5337943093374883,1.3830908605686025,0.9765947339726485
42.92999999999999,6.661372572669213,3.1533416019634077,0.44224704841767987,7.3984603539105676,1.9837669656098755,-0.5339920569604528,1.3824627399162701,0.9762391053781327
42.959999999999994,6.671083457979298,3.157909713701499,0.4409342199253692,7.3984603539105676,1.9837669656098755,-0.5339920569604528,1.3811909142586907,0.974926276885822
42.999999999999986,6.680914451748465,3.162515835685645,0.43920960971504175,7.398795977497695,1.9840695734172427,-0.5352522282978839,1.3798874874664278,0.9744618380129256
43.02999999999999,6.685877265508649,3.1648321702189444,0.4381803929979947,7.399551933552523,1.9849419427277903,-0.5378519989997657,1.3789388966653529,0.9760323919977604
43.05999999999999,6.6908914504322246,3.1671654859094436,0.4370321299319235,7.400241208286576,1.9858612114037864,-0.540096051813319,1.3779175838682676,0.9771281817452424
43.09999999999998,6.707307548003433,3.1747432745980184,0.43219989716120166,7.400992453444061,1.9862870807651283,-0.5412538396784405,1.37609115711712,0.9734537368396422
43.12999999999998,6.714216264787487,3.177899592872966,0.4303243270808387,7.40032511561976,1.9841423593057717,-0.5251069102822215,1.3768811451553773,0.9554312373630601
43.15999999999998,6.729825905610987,3.184969725927846,0.42647783978188,7.40032511561976,1.9841423593057717,-0.5251069102822215,1.3753383420274787,0.9515847500641015
43.2,6.739078082700965,3.189144932137128,0.42532438139816015,7.40117540393567,1.9884722089258366,-0.5322127726483368,1.371126489806754,0.957537154046497
43.230000000000004,6.757847879551974,3.1975961780916853,0.42318670406032644,7.40117540393567,1.9884722089258366,-0.5322127726483368,1.3696171276824158,0.9553994767086632
43.260000000000005,6.7754514646991435,3.205485955912726,0.4212399104353974,7.400915951871973,1.9890298544298801,-0.5266046250620198,1.367834519066255,0.9478445354974172
43.3,6.793687560304663,3.2136484379809844,0.4204012965098387,7.4013859774574575,1.9899545335361308,-0.5284234330753141,1.3662811343151533,0.9488247295851528
43.33,6.802792491759755,3.2177234326738153,0.4200985945774567,7.402836731703233,1.9905665715757017,-0.5325567745569676,1.366004045246397,0.9526553691344243
43.36,6.821012693752387,3.2258781653284263,0.41982232174236966,7.404661924802238,1.9916494167286614,-0.5371321054991887,1.3652717783559523,0.9569544272415583
43.39999999999999,6.839283647700403,3.234058208638591,0.41977707225746846,7.404661924802238,1.9916494167286614,-0.5371321054991887,1.3650026382515643,0.9569091777566572
43.42999999999999,6.84841791398083,3.2381483719662842,0.41980400052367733,7.405646615714416,1.9925157816876715,-0.539814527192934,1.3645894532788623,0.9596185277166114
43.459999999999994,6.866675306104357,3.2463244063472794,0.419896340638292,7.405769906292012,1.9926768504238928,-0.5399510584968884,1.3646447092280718,0.9598473991351804
